# Mode: blacklist
item_id,name,is_filtered
3773,Fremennik red shirt,true
3775,Fremennik blue shirt,true
3777,Fremennik red cloak,true
3779,Fremennik grey cloak,true
3781,Fremennik yellow cloak,true
3783,Fremennik teal cloak,true
3785,Fremennik purple cloak,true
3787,Fremennik pink cloak,true
3789,Fremennik black cloak,true
3791,Fremennik boots,true
3793,Fremennik robe,true
3795,Fremennik skirt,true
3797,Fremennik hat,true
3799,Fremennik gloves,true
3801,Keg of beer,true
3803,Beer tankard,true
3827,Saradomin page 1,true
3828,Saradomin page 2,true
3829,Saradomin page 3,true
3830,Saradomin page 4,true
3831,Zamorak page 1,true
3832,Zamorak page 2,true
3833,Zamorak page 3,true
3834,Zamorak page 4,true
3835,Guthix page 1,true
3836,Guthix page 2,true
3837,Guthix page 3,true
3838,Guthix page 4,true
3853,Games necklace(8),true
4012,Monkey nuts,true
4014,Monkey bar,true
4016,Banana stew,true
4087,Dragon platelegs,true
4089,Mystic hat,true
4091,Mystic robe top,true
4093,Mystic robe bottom,true
4095,Mystic gloves,true
4097,Mystic boots,true
4099,Mystic hat (dark),true
4101,Mystic robe top (dark),true
4103,Mystic robe bottom (dark),true
4105,Mystic gloves (dark),true
4107,Mystic boots (dark),true
4109,Mystic hat (light),true
4111,Mystic robe top (light),true
4113,Mystic robe bottom (light),true
4115,Mystic gloves (light),true
4117,Mystic boots (light),true
4119,Bronze boots,true
4121,Iron boots,true
4123,Steel boots,true
4125,Black boots,true
4127,Mithril boots,true
4129,Adamant boots,true
4131,Rune boots,true
4151,Abyssal whip,true
4153,Granite maul,true
4156,Mirror shield,true
4161,Bag of salt,true
4162,Rock hammer,true
4164,Facemask,true
4166,Earmuffs,true
4168,Nose peg,true
4170,Slayer's staff,true
4207,Crystal weapon seed,true
4298,Ham shirt,true
4300,Ham robe,true
4302,Ham hood,true
4304,Ham cloak,true
4306,Ham logo,true
4308,Ham gloves,true
4310,Ham boots,true
4315,Team-1 cape,true
4317,Team-2 cape,true
4319,Team-3 cape,true
4321,Team-4 cape,true
4323,Team-5 cape,true
4325,Team-6 cape,true
4327,Team-7 cape,true
4329,Team-8 cape,true
4331,Team-9 cape,true
4333,Team-10 cape,true
4335,Team-11 cape,true
4337,Team-12 cape,true
4339,Team-13 cape,true
4341,Team-14 cape,true
4343,Team-15 cape,true
4345,Team-16 cape,true
4347,Team-17 cape,true
4349,Team-18 cape,true
4351,Team-19 cape,true
4353,Team-20 cape,true
4355,Team-21 cape,true
4357,Team-22 cape,true
4359,Team-23 cape,true
4361,Team-24 cape,true
4363,Team-25 cape,true
4365,Team-26 cape,true
4367,Team-27 cape,true
4369,Team-28 cape,true
4371,Team-29 cape,true
4373,Team-30 cape,true
4375,Team-31 cape,true
4377,Team-32 cape,true
4379,Team-33 cape,true
4381,Team-34 cape,true
4383,Team-35 cape,true
4385,Team-36 cape,true
4387,Team-37 cape,true
4389,Team-38 cape,true
4391,Team-39 cape,true
4393,Team-40 cape,true
4395,Team-41 cape,true
4397,Team-42 cape,true
4399,Team-43 cape,true
4401,Team-44 cape,true
4403,Team-45 cape,true
4405,Team-46 cape,true
4407,Team-47 cape,true
4409,Team-48 cape,true
4411,Team-49 cape,true
4413,Team-50 cape,true
4417,Guthix rest(4),true
4419,Guthix rest(3),true
4421,Guthix rest(2),true
4423,Guthix rest(1),true
4436,Airtight pot,true
4438,Unfired pot lid,true
4440,Pot lid,true
4456,Bowl of hot water,true
4458,Cup of water,true
4460,Cup of hot water,true
4517,Giant frog legs,true
4522,Oil lamp,true
4525,Empty oil lamp,true
4527,Empty candle lantern,true
4529,Candle lantern,true
4532,Candle lantern,true
4535,Empty oil lantern,true
4537,Oil lantern,true
4540,Oil lantern frame,true
4542,Lantern lens,true
4544,Bullseye lantern (unf),true
4546,Bullseye lantern (empty),true
4548,Bullseye lantern,true
4551,Spiny helmet,true
4580,Black spear,true
4582,Black spear(p),true
4585,Dragon plateskirt,true
4587,Dragon scimitar,true
4591,Kharidian headpiece,true
4593,Fake beard,true
4595,Karidian disguise,true
4600,Willow blackjack,true
4608,Super kebab,true
4627,Bandit's brew,true
4668,Garlic powder,true
4675,Ancient staff,true
4684,Linen,true
4687,Bucket of sap,true
4689,Pile of salt,true
4694,Steam rune,true
4695,Mist rune,true
4696,Dust rune,true
4697,Smoke rune,true
4698,Mud rune,true
4699,Lava rune,true
4708,Ahrim's hood,true
4710,Ahrim's staff,true
4712,Ahrim's robetop,true
4714,Ahrim's robeskirt,true
4716,Dharok's helm,true
4718,Dharok's greataxe,true
4720,Dharok's platebody,true
4722,Dharok's platelegs,true
4724,Guthan's helm,true
4726,Guthan's warspear,true
4728,Guthan's platebody,true
4730,Guthan's chainskirt,true
4732,Karil's coif,true
4734,Karil's crossbow,true
4736,Karil's leathertop,true
4738,Karil's leatherskirt,true
4740,Bolt rack,true
4745,Torag's helm,true
4747,Torag's hammers,true
4749,Torag's platebody,true
4751,Torag's platelegs,true
4753,Verac's helm,true
4755,Verac's flail,true
4757,Verac's brassard,true
4759,Verac's plateskirt,true
4773,Bronze brutal,true
4778,Iron brutal,true
4783,Steel brutal,true
4788,Black brutal,true
4793,Mithril brutal,true
4798,Adamant brutal,true
4803,Rune brutal,true
4812,Zogre bones,true
4819,Bronze nails,true
4820,Iron nails,true
4821,Black nails,true
4822,Mithril nails,true
4823,Adamantite nails,true
4824,Rune nails,true
4825,Unstrung comp bow,true
4827,Comp ogre bow,true
4830,Fayrg bones,true
4832,Raurg bones,true
4834,Ourg bones,true
4842,Relicym's balm(4),true
4844,Relicym's balm(3),true
4846,Relicym's balm(2),true
4848,Relicym's balm(1),true
4850,Ogre coffin key,true
4860,Ahrim's hood 0,true
4866,Ahrim's staff 0,true
4872,Ahrim's robetop 0,true
4878,Ahrim's robeskirt 0,true
4884,Dharok's helm 0,true
4890,Dharok's greataxe 0,true
4896,Dharok's platebody 0,true
4902,Dharok's platelegs 0,true
4908,Guthan's helm 0,true
4914,Guthan's warspear 0,true
4920,Guthan's platebody 0,true
4926,Guthan's chainskirt 0,true
4932,Karil's coif 0,true
4938,Karil's crossbow 0,true
4944,Karil's leathertop 0,true
4950,Karil's leatherskirt 0,true
4956,Torag's helm 0,true
4962,Torag's hammers 0,true
4968,Torag's platebody 0,true
4974,Torag's platelegs 0,true
4980,Verac's helm 0,true
4986,Verac's flail 0,true
4992,Verac's brassard 0,true
4998,Verac's plateskirt 0,true
5001,Raw cave eel,true
5003,Cave eel,true
5014,Mining helmet,true
5016,Bone spear,true
5018,Bone club,true
5024,Woven top,true
5026,Woven top,true
5028,Woven top,true
5030,Shirt,true
5032,Shirt,true
5034,Shirt,true
5036,Trousers,true
5038,Trousers,true
5040,Trousers,true
5042,Shorts,true
5044,Shorts,true
5046,Shorts,true
5048,Skirt,true
5050,Skirt,true
5052,Skirt,true
5075,Bird nest,true
5096,Marigold seed,true
5097,Rosemary seed,true
5098,Nasturtium seed,true
5099,Woad seed,true
5100,Limpwurt seed,true
5101,Redberry seed,true
5102,Cadavaberry seed,true
5103,Dwellberry seed,true
5104,Jangerberry seed,true
5105,Whiteberry seed,true
5106,Poison ivy seed,true
5280,Cactus seed,true
5281,Belladonna seed,true
5282,Mushroom spore,true
5283,Apple tree seed,true
5284,Banana tree seed,true
5285,Orange tree seed,true
5286,Curry tree seed,true
5287,Pineapple seed,true
5288,Papaya tree seed,true
5289,Palm tree seed,true
5290,Calquat tree seed,true
5291,Guam seed,true
5292,Marrentill seed,true
5293,Tarromin seed,true
5294,Harralander seed,true
5295,Ranarr seed,true
5296,Toadflax seed,true
5297,Irit seed,true
5298,Avantoe seed,true
5299,Kwuarm seed,true
5300,Snapdragon seed,true
5301,Cadantine seed,true
5302,Lantadyme seed,true
5303,Dwarf weed seed,true
5304,Torstol seed,true
5305,Barley seed,true
5306,Jute seed,true
5307,Hammerstone seed,true
5308,Asgarnian seed,true
5309,Yanillian seed,true
5310,Krandorian seed,true
5311,Wildblood seed,true
5312,Acorn,true
5313,Willow seed,true
5314,Maple seed,true
5315,Yew seed,true
5316,Magic seed,true
5318,Potato seed,true
5319,Onion seed,true
5320,Sweetcorn seed,true
5321,Watermelon seed,true
5322,Tomato seed,true
5323,Strawberry seed,true
5324,Cabbage seed,true
5325,Gardening trowel,true
5329,Secateurs,true
5331,Watering can,true
5341,Rake,true
5343,Seed dibber,true
5345,Gardening boots,true
5350,Empty plant pot,true
5352,Unfired plant pot,true
5354,Filled plant pot,true
5370,Oak sapling,true
5371,Willow sapling,true
5372,Maple sapling,true
5373,Yew sapling,true
5374,Magic sapling,true
5376,Basket,true
5386,Apples(5),true
5396,Oranges(5),true
5406,Strawberries(5),true
5416,Bananas(5),true
5418,Empty sack,true
5438,Potatoes(10),true
5458,Onions(10),true
5478,Cabbages(10),true
5496,Apple sapling,true
5497,Banana sapling,true
5498,Orange sapling,true
5499,Curry sapling,true
5500,Pineapple sapling,true
5501,Papaya sapling,true
5502,Palm sapling,true
5503,Calquat sapling,true
5504,Strawberry,true
5516,Elemental talisman,true
5521,Binding necklace,true
5523,Tiara mould,true
5525,Tiara,true
5527,Air tiara,true
5529,Mind tiara,true
5531,Water tiara,true
5533,Body tiara,true
5535,Earth tiara,true
5537,Fire tiara,true
5539,Cosmic tiara,true
5541,Nature tiara,true
5543,Chaos tiara,true
5547,Death tiara,true
5549,Blood tiara,true
5574,Initiate sallet,true
5575,Initiate hauberk,true
5576,Initiate cuisse,true
5616,Bronze arrow(p+),true
5617,Iron arrow(p+),true
5618,Steel arrow(p+),true
5619,Mithril arrow(p+),true
5620,Adamant arrow(p+),true
5621,Rune arrow(p+),true
5622,Bronze arrow(p++),true
5623,Iron arrow(p++),true
5624,Steel arrow(p++),true
5625,Mithril arrow(p++),true
5626,Adamant arrow(p++),true
5627,Rune arrow(p++),true
5628,Bronze dart(p+),true
5629,Iron dart(p+),true
5630,Steel dart(p+),true
5631,Black dart(p+),true
5632,Mithril dart(p+),true
5633,Adamant dart(p+),true
5634,Rune dart(p+),true
5635,Bronze dart(p++),true
5636,Iron dart(p++),true
5637,Steel dart(p++),true
5638,Black dart(p++),true
5639,Mithril dart(p++),true
5640,Adamant dart(p++),true
5641,Rune dart(p++),true
5642,Bronze javelin(p+),true
5643,Iron javelin(p+),true
5644,Steel javelin(p+),true
5645,Mithril javelin(p+),true
5646,Adamant javelin(p+),true
5647,Rune javelin(p+),true
5648,Bronze javelin(p++),true
5649,Iron javelin(p++),true
5650,Steel javelin(p++),true
5651,Mithril javelin(p++),true
5652,Adamant javelin(p++),true
5653,Rune javelin(p++),true
5654,Bronze knife(p+),true
5655,Iron knife(p+),true
5656,Steel knife(p+),true
5657,Mithril knife(p+),true
5658,Black knife(p+),true
5659,Adamant knife(p+),true
5660,Rune knife(p+),true
5661,Bronze knife(p++),true
5662,Iron knife(p++),true
5663,Steel knife(p++),true
5664,Mithril knife(p++),true
5665,Black knife(p++),true
5666,Adamant knife(p++),true
5667,Rune knife(p++),true
5668,Iron dagger(p+),true
5670,Bronze dagger(p+),true
5672,Steel dagger(p+),true
5674,Mithril dagger(p+),true
5676,Adamant dagger(p+),true
5678,Rune dagger(p+),true
5680,Dragon dagger(p+),true
5682,Black dagger(p+),true
5686,Iron dagger(p++),true
5688,Bronze dagger(p++),true
5690,Steel dagger(p++),true
5692,Mithril dagger(p++),true
5694,Adamant dagger(p++),true
5696,Rune dagger(p++),true
5698,Dragon dagger(p++),true
5700,Black dagger(p++),true
5704,Bronze spear(p+),true
5706,Iron spear(p+),true
5708,Steel spear(p+),true
5710,Mithril spear(p+),true
5712,Adamant spear(p+),true
5714,Rune spear(p+),true
5716,Dragon spear(p+),true
5718,Bronze spear(p++),true
5720,Iron spear(p++),true
5722,Steel spear(p++),true
5724,Mithril spear(p++),true
5726,Adamant spear(p++),true
5728,Rune spear(p++),true
5730,Dragon spear(p++),true
5734,Black spear(p+),true
5736,Black spear(p++),true
5739,Asgarnian ale(m),true
5741,Mature wmb,true
5743,Greenman's ale(m),true
5745,Dragon bitter(m),true
5747,Dwarven stout(m),true
5749,Moonlight mead(m),true
5751,Axeman's folly,true
5753,Axeman's folly(m),true
5755,Chef's delight,true
5757,Chef's delight(m),true
5759,Slayer's respite,true
5761,Slayer's respite(m),true
5763,Cider,true
5765,Mature cider,true
5767,Ale yeast,true
5769,Calquat keg,true
5777,Dwarven stout(4),true
5785,Asgarnian ale(4),true
5793,Greenmans ale(4),true
5801,Mind bomb(4),true
5809,Dragon bitter(4),true
5817,Moonlight mead(4),true
5825,Axeman's folly(4),true
5833,Chef's delight(4),true
5841,Slayer's respite(4),true
5849,Cider(4),true
5857,Dwarven stout(m4),true
5865,Asgarnian ale(m4),true
5873,Greenmans ale(m4),true
5881,Mind bomb(m4),true
5889,Dragon bitter(m4),true
5897,Moonlight mead(m4),true
5905,Axeman's folly(m4),true
5913,Chef's delight(m4),true
5921,Slayer's respite(m4),true
5929,Cider(m4),true
5931,Jute fibre,true
5933,Willow branch,true
5935,Coconut milk,true
5937,Weapon poison(+),true
5940,Weapon poison(++),true
5943,Antidote+(4),true
5945,Antidote+(3),true
5947,Antidote+(2),true
5949,Antidote+(1),true
5952,Antidote++(4),true
5954,Antidote++(3),true
5956,Antidote++(2),true
5958,Antidote++(1),true
5968,Tomatoes(5),true
5970,Curry leaf,true
5972,Papaya fruit,true
5974,Coconut,true
5980,Calquat fruit,true
5982,Watermelon,true
5984,Watermelon slice,true
5986,Sweetcorn,true
5988,Cooked sweetcorn,true
5992,Apple mush,true
5994,Hammerstone hops,true
5996,Asgarnian hops,true
5998,Yanillian hops,true
6000,Krandorian hops,true
6002,Wildblood hops,true
6004,Mushroom,true
6006,Barley,true
6008,Barley malt,true
6010,Marigolds,true
6012,Nasturtiums,true
6014,Rosemary,true
6016,Cactus spine,true
6018,Poison ivy berries,true
6020,Leaves,true
6022,Oak leaves,true
6024,Willow leaves,true
6026,Yew leaves,true
6028,Maple leaves,true
6030,Magic leaves,true
6032,Compost,true
6034,Supercompost,true
6036,Plant cure,true
6038,Magic string,true
6043,Oak roots,true
6045,Willow roots,true
6047,Maple roots,true
6049,Yew roots,true
6051,Magic roots,true
6055,Weeds,true
6061,Bronze bolts (p+),true
6062,Bronze bolts (p++),true
6128,Rock-shell helm,true
6129,Rock-shell plate,true
6130,Rock-shell legs,true
6131,Spined helm,true
6133,Spined body,true
6135,Spined chaps,true
6137,Skeletal helm,true
6139,Skeletal top,true
6141,Skeletal bottoms,true
6143,Spined boots,true
6145,Rock-shell boots,true
6147,Skeletal boots,true
6149,Spined gloves,true
6151,Rock-shell gloves,true
6153,Skeletal gloves,true
6155,Dagannoth hide,true
6157,Rock-shell chunk,true
6159,Rock-shell shard,true
6161,Rock-shell splinter,true
6163,Skull piece,true
6165,Ribcage piece,true
6167,Fibula piece,true
6169,Circular hide,true
6171,Flattened hide,true
6173,Stretched hide,true
6211,Teak pyre logs,true
6213,Mahogany pyre logs,true
6215,Broodoo shield (10),true
6235,Broodoo shield,true
6237,Broodoo shield (10),true
6257,Broodoo shield,true
6259,Broodoo shield (10),true
6279,Broodoo shield,true
6281,Thatch spar light,true
6283,Thatch spar med,true
6285,Thatch spar dense,true
6287,Snake hide,true
6289,Snakeskin,true
6291,Spider carcass,true
6297,Spider on stick,true
6299,Spider on shaft,true
6305,Skewer stick,true
6306,Trading sticks,true
6311,Gout tuber,true
6313,Opal machete,true
6315,Jade machete,true
6317,Red topaz machete,true
6319,Proboscis,true
6322,Snakeskin body,true
6324,Snakeskin chaps,true
6326,Snakeskin bandana,true
6328,Snakeskin boots,true
6330,Snakeskin vambraces,true
6332,Mahogany logs,true
6333,Teak logs,true
6335,Tribal mask,true
6337,Tribal mask,true
6339,Tribal mask,true
6341,Tribal top,true
6343,Villager robe,true
6345,Villager hat,true
6347,Villager armband,true
6349,Villager sandals,true
6351,Tribal top,true
6353,Villager robe,true
6355,Villager hat,true
6357,Villager sandals,true
6359,Villager armband,true
6361,Tribal top,true
6363,Villager robe,true
6365,Villager hat,true
6367,Villager sandals,true
6369,Villager armband,true
6371,Tribal top,true
6373,Villager robe,true
6375,Villager hat,true
6377,Villager sandals,true
6379,Villager armband,true
6382,Fez,true
6384,Desert top,true
6386,Desert robes,true
6388,Desert top,true
6390,Desert legs,true
6392,Menaphite purple hat,true
6394,Menaphite purple top,true
6396,Menaphite purple robe,true
6398,Menaphite purple kilt,true
6400,Menaphite red hat,true
6402,Menaphite red top,true
6404,Menaphite red robe,true
6406,Menaphite red kilt,true
6408,Oak blackjack(o),true
6410,Oak blackjack(d),true
6412,Willow blackjack(o),true
6414,Willow blackjack(d),true
6416,Maple blackjack,true
6418,Maple blackjack(o),true
6420,Maple blackjack(d),true
6470,Compost potion(4),true
6472,Compost potion(3),true
6474,Compost potion(2),true
6476,Compost potion(1),true
6522,Toktz-xil-ul,true
6523,Toktz-xil-ak,true
6524,Toktz-ket-xil,true
6525,Toktz-xil-ek,true
6526,Toktz-mej-tal,true
6527,Tzhaar-ket-em,true
6528,Tzhaar-ket-om,true
6562,Mud battlestaff,true
6563,Mystic mud staff,true
6568,Obsidian cape,true
6571,Uncut onyx,true
6573,Onyx,true
6575,Onyx ring,true
6577,Onyx necklace,true
6579,Onyx amulet (u),true
6581,Onyx amulet,true
6583,Ring of stone,true
6585,Amulet of fury,true
6587,White claws,true
6589,White battleaxe,true
6591,White dagger,true
6593,White dagger(p),true
6595,White dagger(p+),true
6597,White dagger(p++),true
6599,White halberd,true
6601,White mace,true
6603,White magic staff,true
6605,White sword,true
6607,White longsword,true
6609,White 2h sword,true
6611,White scimitar,true
6613,White warhammer,true
6615,White chainbody,true
6617,White platebody,true
6619,White boots,true
6621,White med helm,true
6623,White full helm,true
6625,White platelegs,true
6627,White plateskirt,true
6629,White gloves,true
6631,White sq shield,true
6633,White kiteshield,true
6667,Empty fishbowl,true
6681,Ground guam,true
6685,Saradomin brew(4),true
6687,Saradomin brew(3),true
6689,Saradomin brew(2),true
6691,Saradomin brew(1),true
6693,Crushed nest,true
6697,Pat of butter,true
6701,Baked potato,true
6703,Potato with butter,true
6705,Potato with cheese,true
6724,Seercull,true
6729,Dagannoth bones,true
6731,Seers ring,true
6733,Archers ring,true
6735,Warrior ring,true
6737,Berserker ring,true
6739,Dragon axe,true
6750,Black desert shirt,true
6752,Black desert robe,true
6760,Guthix mjolnir,true
6762,Saradomin mjolnir,true
6764,Zamorak mjolnir,true
6794,Choc-ice,true
6809,Granite legs,true
6812,Wyvern bones,true
6814,Fur,true
6889,Mage's book,true
6891,Arena book,true
6908,Beginner wand,true
6910,Apprentice wand,true
6912,Teacher wand,true
6914,Master wand,true
6916,Infinity top,true
6918,Infinity hat,true
6920,Infinity boots,true
6922,Infinity gloves,true
6924,Infinity bottoms,true
6959,Pink cape,true
6962,Triangle sandwich,true
6971,Sandstone (1kg),true
6973,Sandstone (2kg),true
6975,Sandstone (5kg),true
6977,Sandstone (10kg),true
6979,Granite (500g),true
6981,Granite (2kg),true
6983,Granite (5kg),true
7051,Unlit bug lantern,true
7054,Chilli potato,true
7056,Egg potato,true
7058,Mushroom potato,true
7060,Tuna potato,true
7062,Chilli con carne,true
7064,Egg and tomato,true
7066,Mushroom & onion,true
7068,Tuna and corn,true
7070,Minced meat,true
7072,Spicy sauce,true
7074,Chopped garlic,true
7076,Uncooked egg,true
7078,Scrambled egg,true
7080,Sliced mushrooms,true
7082,Fried mushrooms,true
7084,Fried onions,true
7086,Chopped tuna,true
7088,Sweetcorn,true
7110,Stripy pirate shirt,true
7112,Pirate bandana,true
7114,Pirate boots,true
7116,Pirate leggings,true
7122,Stripy pirate shirt,true
7124,Pirate bandana,true
7126,Pirate leggings,true
7128,Stripy pirate shirt,true
7130,Pirate bandana,true
7132,Pirate leggings,true
7134,Stripy pirate shirt,true
7136,Pirate bandana,true
7138,Pirate leggings,true
7158,Dragon 2h sword,true
7159,Insulated boots,true
7162,Pie recipe book,true
7168,Raw mud pie,true
7170,Mud pie,true
7176,Raw garden pie,true
7178,Garden pie,true
7186,Raw fish pie,true
7188,Fish pie,true
7196,Raw admiral pie,true
7198,Admiral pie,true
7206,Raw wild pie,true
7208,Wild pie,true
7216,Raw summer pie,true
7218,Summer pie,true
7223,Roast rabbit,true
7225,Iron spit,true
7228,Cooked chompy,true
7319,Red boater,true
7321,Orange boater,true
7323,Green boater,true
7325,Blue boater,true
7327,Black boater,true
7329,Red firelighter,true
7330,Green firelighter,true
7331,Blue firelighter,true
7332,Black shield (h1),true
7334,Adamant shield (h1),true
7336,Rune shield (h1),true
7338,Black shield (h2),true
7340,Adamant shield (h2),true
7342,Rune shield (h2),true
7344,Black shield (h3),true
7346,Adamant shield (h3),true
7348,Rune shield (h3),true
7350,Black shield (h4),true
7352,Adamant shield (h4),true
7354,Rune shield (h4),true
7356,Black shield (h5),true
7358,Adamant shield (h5),true
7360,Rune shield (h5),true
7362,Studded body (g),true
7364,Studded body (t),true
7366,Studded chaps (g),true
7368,Studded chaps (t),true
7370,Green d'hide body (g),true
7372,Green d'hide body (t),true
7374,Blue d'hide body (g),true
7376,Blue d'hide body (t),true
7378,Green d'hide chaps (g),true
7380,Green d'hide chaps (t),true
7382,Blue d'hide chaps (g),true
7384,Blue d'hide chaps (t),true
7386,Blue skirt (g),true
7388,Blue skirt (t),true
7390,Blue wizard robe (g),true
7392,Blue wizard robe (t),true
7394,Blue wizard hat (g),true
7396,Blue wizard hat (t),true
7398,Enchanted robe,true
7399,Enchanted top,true
7400,Enchanted hat,true
7416,Mole claw,true
7418,Mole skin,true
7433,Wooden spoon,true
7435,Egg whisk,true
7437,Spork,true
7439,Spatula,true
7441,Frying pan,true
7443,Skewer,true
7445,Rolling pin,true
7447,Kitchen knife,true
7449,Meat tenderiser,true
7451,Cleaver,true
7466,Cornflour,true
7468,Pot of cornflour,true
7521,Cooked crab meat,true
7566,Raw jubbly,true
7568,Cooked jubbly,true
7650,Silver dust,true
7660,Guthix balance(4),true
7662,Guthix balance(3),true
7664,Guthix balance(2),true
7666,Guthix balance(1),true
7668,Gadderhammer,true
7759,Toy soldier,true
7761,Toy soldier (wound),true
7763,Toy doll,true
7765,Toy doll (wound),true
7767,Toy mouse,true
7769,Toy mouse (wound),true
7771,Toy cat,true
7801,Snake hide,true
7919,Bottle of wine,true
7936,Pure essence,true
7939,Tortoise shell,true
7944,Raw monkfish,true
7946,Monkfish,true
8007,Varrock teleport,true
8008,Lumbridge teleport,true
8009,Falador teleport,true
8010,Camelot teleport,true
8011,Ardougne teleport,true
8012,Watchtower teleport,true
8013,Teleport to house,true
8014,Bones to bananas,true
8015,Bones to peaches,true
8016,Enchant sapphire or opal,true
8017,Enchant emerald or jade,true
8018,Enchant ruby or topaz,true
8019,Enchant diamond,true
8020,Enchant dragonstone,true
8021,Enchant onyx,true
8417,Bagged dead tree,true
8419,Bagged nice tree,true
8421,Bagged oak tree,true
8423,Bagged willow tree,true
8425,Bagged maple tree,true
8427,Bagged yew tree,true
8429,Bagged magic tree,true
8431,Bagged plant 1,true
8433,Bagged plant 2,true
8435,Bagged plant 3,true
8437,Thorny hedge,true
8439,Nice hedge,true
8441,Small box hedge,true
8443,Topiary hedge,true
8445,Fancy hedge,true
8447,Tall fancy hedge,true
8449,Tall box hedge,true
8451,Bagged flower,true
8453,Bagged daffodils,true
8455,Bagged bluebells,true
8457,Bagged sunflower,true
8459,Bagged marigolds,true
8461,Bagged roses,true
8496,Crude chair,true
8498,Wooden chair,true
8500,Rocking chair,true
8502,Oak chair,true
8504,Oak armchair,true
8506,Teak armchair,true
8508,Mahogany armchair,true
8510,Bookcase,true
8512,Oak bookcase,true
8514,Mahogany bookcase,true
8516,Beer barrel,true
8518,Cider barrel,true
8520,Asgarnian ale,true
8522,Greenman's ale,true
8524,Dragon bitter,true
8526,Chef's delight,true
8528,Kitchen table,true
8530,Oak kitchen table,true
8532,Teak kitchen table,true
8548,Wood dining table,true
8550,Oak dining table,true
8552,Carved oak table,true
8554,Teak table,true
8556,Carved teak table,true
8558,Mahogany table,true
8560,Opulent table,true
8562,Wooden bench,true
8564,Oak bench,true
8566,Carved oak bench,true
8568,Teak dining bench,true
8570,Carved teak bench,true
8572,Mahogany bench,true
8574,Gilded bench,true
8576,Wooden bed,true
8578,Oak bed,true
8580,Large oak bed,true
8582,Teak bed,true
8584,Large teak bed,true
8586,Four-poster bed,true
8588,Gilded four-poster,true
8590,Oak clock,true
8592,Teak clock,true
8594,Gilded clock,true
8596,Shaving stand,true
8598,Oak shaving stand,true
8600,Oak dresser,true
8602,Teak dresser,true
8604,Fancy teak dresser,true
8606,Mahogany dresser,true
8608,Gilded dresser,true
8610,Shoe box,true
8612,Oak drawers,true
8614,Oak wardrobe,true
8616,Teak drawers,true
8618,Teak wardrobe,true
8620,Mahogany wardrobe,true
8622,Gilded wardrobe,true
8624,Crystal ball,true
8626,Elemental sphere,true
8628,Crystal of power,true
8778,Oak plank,true
8780,Teak plank,true
8782,Mahogany plank,true
8784,Gold leaf,true
8786,Marble block,true
8788,Magic stone,true
8790,Bolt of cloth,true
8792,Clockwork,true
8794,Saw,true
8837,Timber beam,true
8872,Bone dagger,true
8874,Bone dagger (p),true
8876,Bone dagger (p+),true
8878,Bone dagger (p++),true
8880,Dorgeshuun crossbow,true
8882,Bone bolts,true
8901,Black mask (10),true
8921,Black mask,true
8924,Bandana eyepatch,true
8925,Bandana eyepatch,true
8926,Bandana eyepatch,true
8927,Bandana eyepatch,true
8928,Hat eyepatch,true
9003,Security book,true
9004,Stronghold notes,true
9026,Ivory comb,true
9028,Golden scarab,true
9030,Stone scarab,true
9032,Pottery scarab,true
9034,Golden statuette,true
9036,Pottery statuette,true
9038,Stone statuette,true
9040,Gold seal,true
9042,Stone seal,true
9052,Locust meat,true
9075,Astral rune,true
9140,Iron bolts,true
9141,Steel bolts,true
9142,Mithril bolts,true
9143,Adamant bolts,true
9144,Runite bolts,true
9145,Silver bolts,true
9174,Bronze crossbow,true
9177,Iron crossbow,true
9179,Steel crossbow,true
9181,Mithril crossbow,true
9183,Adamant crossbow,true
9185,Rune crossbow,true
9187,Jade bolt tips,true
9188,Topaz bolt tips,true
9189,Sapphire bolt tips,true
9190,Emerald bolt tips,true
9191,Ruby bolt tips,true
9192,Diamond bolt tips,true
9193,Dragonstone bolt tips,true
9194,Onyx bolt tips,true
9236,Opal bolts (e),true
9238,Pearl bolts (e),true
9239,Topaz bolts (e),true
9240,Sapphire bolts (e),true
9241,Emerald bolts (e),true
9242,Ruby bolts (e),true
9243,Diamond bolts (e),true
9244,Dragonstone bolts (e),true
9245,Onyx bolts (e),true
9287,Iron bolts (p),true
9288,Steel bolts (p),true
9289,Mithril bolts (p),true
9290,Adamant bolts (p),true
9291,Runite bolts (p),true
9292,Silver bolts (p),true
9294,Iron bolts (p+),true
9295,Steel bolts (p+),true
9296,Mithril bolts (p+),true
9297,Adamant bolts (p+),true
9298,Runite bolts (p+),true
9299,Silver bolts (p+),true
9301,Iron bolts (p++),true
9302,Steel bolts (p++),true
9303,Mithril bolts (p++),true
9304,Adamant bolts (p++),true
9305,Runite bolts (p++),true
9306,Silver bolts (p++),true
9336,Topaz bolts,true
9337,Sapphire bolts,true
9338,Emerald bolts,true
9339,Ruby bolts,true
9340,Diamond bolts,true
9341,Dragonstone bolts,true
9342,Onyx bolts,true
9375,Bronze bolts (unf),true
9377,Iron bolts (unf),true
9378,Steel bolts (unf),true
9379,Mithril bolts (unf),true
9380,Adamant bolts(unf),true
9381,Runite bolts (unf),true
9382,Silver bolts (unf),true
9416,Mith grapple tip,true
9418,Mith grapple,true
9419,Mith grapple,true
9420,Bronze limbs,true
9423,Iron limbs,true
9425,Steel limbs,true
9427,Mithril limbs,true
